Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,CLTV,Urban_Rural_Town,Urban_Rural_City,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
0,64,1,0,0,1,7.5,1,1,35.24,0,0,0,0,0,0,0,0,0,0,0,1,20.65,20.65,0.0,0,35.24,55.89,4517,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,19,1,0,0,1,5.0,72,1,32.36,1,1,52,0,1,1,1,1,1,1,1,1,85.15,6316.2,0.0,0,2329.92,8646.119999999999,6322,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,23,1,0,0,1,7.5,72,1,6.09,1,1,41,1,0,1,1,0,0,0,1,1,66.5,4811.6,0.0,0,438.48,5204.470000000001,4397,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,34,1,0,0,1,5.0,66,1,32.04,1,1,19,0,0,1,0,1,0,0,1,1,63.3,4189.7,0.0,0,2114.64,6263.719999999999,4186,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,52,0,0,0,0,0.0,35,1,41.21,1,1,6,0,0,0,0,1,0,0,1,0,83.15,2848.45,0.0,0,1442.35,4271.96,2332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,56,0,0,0,0,0.0,29,1,9.49,1,1,21,0,0,0,0,0,1,1,1,1,84.9,2516.2,0.0,0,275.21,2744.37,4388,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30,0,0,0,0,0.0,2,1,16.7,0,0,0,0,0,0,0,0,0,0,0,1,20.55,33.6,0.0,0,33.4,67.0,5629,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,34,0,0,0,0,0.0,4,1,38.01,0,1,5,0,1,0,0,0,0,0,1,0,49.25,208.45,0.0,0,152.04,360.49,3272,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,19,0,0,0,0,0.0,65,1,43.29,0,1,63,1,1,0,1,0,0,0,0,1,59.6,3739.8,0.0,0,2813.85,6673.65,4372,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1,26,1,0,0,1,7.5,29,1,3.35,0,1,59,0,0,1,0,0,0,0,1,1,75.3,2263.4,0.0,0,97.15,2360.55,4910,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,60,1,1,0,1,6.0,29,1,6.73,1,1,27,0,1,1,0,1,1,1,1,0,80.1,2211.8,0.0,0,195.17,2406.9700000000003,4558,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,45,1,0,0,1,6.0,20,1,11.39,0,1,21,0,0,1,1,0,0,0,1,1,81.0,1683.7,0.0,0,227.8,1911.5,4741,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,23,0,0,0,0,0.0,58,1,47.9,1,0,0,0,0,0,0,0,0,0,0,1,24.7,1519.0,0.0,0,2778.2,4297.2,5138,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0,53,0,1,0,0,0.0,14,1,47.72,1,1,22,1,0,0,1,0,0,0,1,1,86.0,1164.05,0.0,0,668.0799999999999,1832.13,5494,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,61,1,0,0,1,2.0,72,1,34.29,1,0,0,0,0,0,0,0,0,0,0,0,25.4,1710.9,0.0,0,2468.88,4179.780000000001,5512,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1,21,0,0,0,0,0.0,46,1,37.75,1,1,63,1,0,0,0,1,0,0,1,1,89.15,4245.55,0.0,0,1736.5,5982.05,5593,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,40,1,0,0,1,2.0,71,0,0.0,0,1,29,0,1,1,1,1,1,1,1,0,58.25,4145.9,0.0,0,0.0,4145.9,5224,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,51,0,0,0,0,0.0,32,1,37.04,1,1,28,0,0,0,0,0,1,1,1,1,85.65,2664.3,0.0,0,1185.28,3849.58,2383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,47,0,0,0,0,0.0,26,0,0.0,0,1,7,0,0,1,0,1,1,1,1,1,50.35,1277.5,0.0,0,0.0,1277.5,2510,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,22,1,0,0,1,6.0,2,1,38.41,0,0,0,0,0,0,0,0,0,0,0,0,20.2,34.75,0.0,0,76.82,111.57,3866,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,24,1,0,0,0,0.0,61,1,46.76,0,0,0,0,0,0,0,0,0,0,0,0,20.55,1305.95,0.0,0,2852.36,4158.31,4446,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0,47,0,0,0,0,0.0,22,1,5.28,1,0,0,0,0,0,0,0,0,0,0,0,26.25,605.9,0.0,0,116.16,722.06,5676,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
0,20,1,1,0,1,7.5,5,1,47.91,0,1,63,0,0,0,0,1,0,0,1,1,80.85,356.1,0.0,0,239.55,595.65,5109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,41,0,0,0,0,0.0,65,1,22.23,1,1,18,0,1,1,1,0,1,1,1,1,74.2,4805.65,0.0,0,1444.95,6250.599999999999,4774,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,46,0,0,0,0,0.0,5,1,31.78,0,0,0,0,0,0,0,0,0,0,0,0,20.35,92.75,0.0,0,158.9,251.65,2303,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,51,1,1,0,1,4.0,25,1,4.46,0,1,58,0,1,0,0,0,0,0,1,1,75.5,1901.05,0.0,0,111.5,2012.55,5985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27,1,0,0,1,5.0,72,1,7.29,1,1,53,1,0,0,0,0,0,0,0,0,79.05,5730.7,0.0,0,524.88,6335.58,4689,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,25,1,0,0,1,1.0,27,1,18.74,1,1,59,0,0,1,0,0,1,1,1,0,90.15,2423.4,0.0,0,505.98,2929.38,5750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,48,1,1,0,1,7.5,32,0,0.0,0,1,19,0,0,1,0,1,1,1,1,0,50.6,1653.45,0.0,0,0.0,1653.45,3087,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,19,0,0,0,0,0.0,30,1,13.16,1,1,27,0,1,1,1,1,1,1,1,0,110.45,3327.05,0.0,0,394.8,3721.85,4983,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,26,1,0,0,1,7.5,70,1,41.05,0,1,59,1,1,1,1,0,1,1,1,0,101.0,7085.5,0.0,0,2871.9325,9959.0,5025,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,38,0,0,0,0,0.0,47,1,35.75,1,1,13,1,0,1,1,0,0,0,0,1,65.0,2879.9,0.0,0,1680.25,4560.15,3286,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,35,0,0,0,0,0.0,2,1,35.41,0,1,25,1,0,1,0,0,0,0,1,1,80.45,137.1,0.0,0,70.82,207.92,5602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,23,1,0,0,1,7.5,61,1,13.35,1,0,0,0,0,0,0,0,0,0,0,1,24.1,1551.6,0.0,0,814.35,2365.95,5970,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0,46,0,0,0,0,0.0,5,1,10.99,0,1,29,0,0,0,0,0,0,0,1,1,44.05,202.15,0.0,0,54.95,257.1,5846,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,43,1,0,0,1,5.0,48,1,15.95,0,0,0,0,0,0,0,0,0,0,0,0,19.25,855.1,0.0,0,765.5999999999999,1620.6999999999998,2282,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0,41,0,0,0,0,0.0,63,1,40.34,0,1,8,0,0,1,1,1,0,0,1,1,90.05,5817.0,0.0,0,2541.42,8358.42,4039,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0,35,0,0,0,0,0.0,27,1,25.21,0,1,9,1,1,0,0,0,0,0,1,1,56.7,1652.95,0.0,0,680.6700000000001,2333.62,4472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,28,1,0,0,1,7.5,70,1,24.08,0,1,46,1,1,1,0,1,1,1,1,1,80.15,5600.15,0.0,0,1685.6,7285.75,5715,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1,47,1,1,0,1,3.0,7,1,49.98,0,1,25,1,0,1,1,0,1,1,1,1,71.35,515.75,0.0,0,349.86,865.6099999999999,3459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,24,0,0,0,0,0.0,10,1,13.16,0,0,0,0,0,0,0,0,0,0,0,0,20.25,202.5,0.0,0,131.6,334.1,5504,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,19,1,0,0,1,7.5,2,1,4.65,0,1,53,1,1,0,0,1,0,0,1,0,90.35,190.5,0.0,0,9.3,199.8,5361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,50,0,0,0,0,0.0,66,1,45.54,0,0,0,0,0,0,0,0,0,0,0,0,19.7,1253.8,0.0,0,2871.9325,4259.44,4601,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,22,0,0,0,0,0.0,3,1,3.12,0,0,0,0,0,0,0,0,0,0,0,0,19.85,57.2,0.0,0,9.36,66.56,5634,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,41,1,0,0,1,7.5,72,1,9.6,1,1,25,1,1,0,1,0,0,0,1,1,90.35,6563.4,0.0,0,691.1999999999999,7254.599999999999,5794,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,37,0,0,0,0,0.0,1,1,48.14,0,0,0,0,0,0,0,0,0,0,0,0,20.8,20.8,0.0,0,48.14,68.94,3678,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,56,1,0,0,1,6.0,72,1,14.65,1,1,20,1,0,1,1,0,0,0,1,0,66.85,4758.8,0.0,0,1054.8,5813.6,6264,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,30,1,0,0,1,2.0,65,1,18.07,0,0,0,0,0,0,0,0,0,0,0,0,19.9,1292.6,0.0,0,1174.55,2467.15,6312,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0,22,0,0,0,0,0.0,11,0,0.0,0,1,52,0,0,0,0,1,0,0,1,1,35.8,363.15,0.0,0,0.0,363.15,2534,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,56,0,0,0,0,0.0,22,1,30.35,1,1,10,0,1,0,0,0,0,0,0,1,78.85,1600.25,0.0,0,667.7,2317.95,2444,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,23,0,0,0,0,0.0,14,1,36.42,0,0,0,0,0,0,0,0,0,0,0,0,20.4,275.7,0.0,0,509.88,785.5799999999999,5068,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1,45,0,0,0,0,0.0,41,1,1.08,0,1,6,0,0,0,1,0,0,0,1,1,74.25,3089.1,0.0,0,44.28,3133.38,3277,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,32,1,0,0,1,2.0,17,1,45.35,0,1,11,1,1,0,0,0,1,1,1,0,64.8,1175.6,0.0,0,770.95,1946.55,3546,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,63,0,0,0,0,0.0,11,1,44.53,0,0,0,0,0,0,0,0,0,0,0,1,20.45,237.3,0.0,0,489.83,727.1300000000001,2642,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,24,1,0,0,1,5.0,72,1,41.21,1,1,63,1,1,1,0,1,1,1,1,1,110.65,8065.65,0.0,0,2871.9325,11032.77,4259,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,59,1,1,0,1,6.0,3,0,0.0,0,1,53,0,1,0,0,0,1,1,1,0,40.3,92.5,0.0,0,0.0,92.5,5651,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,20,1,0,0,1,7.0,59,1,41.15,1,1,48,1,1,1,1,0,1,1,0,1,107.0,6152.3,0.0,0,2427.85,8580.15,4620,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1,30,1,0,0,1,4.0,71,1,16.24,0,1,59,0,1,0,1,1,1,1,1,1,73.35,5154.5,0.0,0,1153.04,6307.54,5124,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,45,1,1,0,1,7.5,5,1,35.6,0,1,19,0,0,0,0,0,0,0,1,0,44.8,220.45,0.0,0,178.0,398.45,2492,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,54,1,1,0,1,5.0,27,1,36.19,0,1,53,1,1,0,0,0,0,0,1,1,54.75,1510.3,0.0,0,977.13,2487.43,3519,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,48,0,0,0,0,0.0,63,0,0.0,0,1,28,1,1,0,1,0,0,0,1,1,40.6,2588.95,0.0,0,0.0,2588.95,6406,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,40,1,0,0,1,5.0,72,1,24.24,1,1,27,1,0,0,0,0,0,0,1,0,55.3,3983.6,0.0,0,1745.28,5728.88,6259,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,59,1,0,0,1,5.0,34,1,12.3,1,1,26,1,0,0,1,0,0,0,1,1,60.85,2003.6,0.0,0,418.2000000000001,2421.8,3012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,54,1,0,0,1,4.0,24,1,31.62,1,1,12,1,1,0,0,1,1,1,0,0,78.4,1832.4,0.0,0,758.88,2721.28,2506,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,53,0,0,0,0,0.0,72,1,3.66,1,1,13,1,1,1,1,0,0,0,1,0,69.65,4908.25,0.0,0,263.52,5171.77,4262,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,46,1,0,0,1,1.0,60,0,0.0,0,1,19,1,0,1,1,1,1,1,1,0,59.85,3590.2,0.0,0,0.0,3590.2,5790,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,60,0,0,0,0,0.0,68,1,1.27,1,1,13,1,1,1,0,0,1,1,1,1,76.9,5023.0,0.0,0,86.36,5109.36,5355,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,44,1,0,0,1,7.5,8,1,17.09,0,0,0,0,0,0,0,0,0,0,0,1,19.85,146.6,0.0,0,136.72,283.32,3260,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0,22,0,0,0,0,0.0,34,1,20.75,0,1,27,1,0,1,1,1,0,0,1,0,67.65,2339.3,0.0,0,705.5,3044.8,4263,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,25,0,0,0,0,0.0,6,0,0.0,0,1,52,0,0,0,0,1,1,1,1,0,45.0,298.7,0.0,0,0.0,298.7,2270,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,38,1,0,0,1,2.0,2,1,4.41,0,1,26,0,1,0,1,0,1,1,0,1,64.2,143.65,0.0,0,8.82,182.47,4369,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1,24,0,0,0,0,0.0,31,1,17.18,1,1,63,0,0,0,1,0,0,0,1,0,81.7,2548.65,0.0,0,532.58,3081.23,4850,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,47,1,1,0,1,6.0,20,1,36.85,1,0,0,0,0,0,0,0,0,0,0,1,25.55,507.4,0.0,0,737.0,1244.4,3235,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,21,1,1,0,1,4.0,1,1,6.86,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,0.0,0,6.86,26.86,2358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,39,1,0,0,1,7.0,39,1,29.56,1,0,0,0,0,0,0,0,0,0,0,1,23.8,903.8,0.0,0,1152.84,2056.64,3970,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,61,1,0,0,1,1.0,46,1,37.02,0,1,6,0,1,0,1,1,0,0,1,1,64.2,3009.5,0.0,0,1702.92,4712.42,4699,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,45,1,0,0,1,5.0,72,1,43.47,1,1,9,0,0,1,0,1,1,1,0,1,76.8,5468.45,0.0,0,2871.9325,8688.29,5120,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,63,0,0,0,0,0.0,18,1,47.72,0,1,28,0,0,1,1,0,0,0,1,0,55.2,1058.1,0.0,0,858.96,1917.06,2110,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,29,1,0,0,1,7.5,71,1,31.97,1,1,63,1,0,1,1,1,1,1,1,1,108.55,7616.0,0.0,0,2269.87,9885.87,4111,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,55,1,0,0,1,7.5,42,1,33.63,1,0,0,0,0,0,0,0,0,0,0,0,25.25,1108.2,0.0,0,1412.46,2520.66,3052,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,23,1,0,0,0,0.0,34,0,0.0,0,1,42,1,0,0,0,0,0,0,1,0,30.4,938.65,0.0,0,0.0,938.65,4697,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,23,0,0,0,0,0.0,25,1,9.57,1,1,59,0,0,0,0,1,0,0,1,1,84.6,2088.05,0.0,0,239.25,2327.3,4874,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,37,1,1,0,1,7.5,55,1,35.04,0,1,57,0,1,1,1,1,1,1,0,1,103.7,5656.75,0.0,0,1927.2,7603.95,5892,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,30,1,0,0,1,7.5,70,1,9.28,1,1,51,1,1,0,1,0,0,0,1,1,88.0,5986.45,0.0,0,649.5999999999999,6636.049999999999,4867,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,41,1,0,0,1,3.0,61,1,27.63,1,1,29,0,0,1,1,1,1,1,1,1,106.35,6751.35,0.0,0,1685.4299999999998,8436.78,5632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,62,1,0,0,1,1.0,43,1,41.08,0,1,18,1,0,1,1,1,1,1,1,1,79.15,3566.6,0.0,0,1766.4399999999998,5333.04,3716,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,37,0,0,0,0,0.0,47,1,16.64,1,1,8,0,1,1,0,1,1,1,1,1,103.1,4889.3,0.0,0,782.08,5671.38,5029,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,38,0,0,0,0,0.0,5,1,13.96,0,1,5,0,0,1,1,1,0,0,1,1,63.95,318.1,0.0,0,69.80000000000001,387.9,3099,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,55,0,0,0,0,0.0,62,1,8.23,1,0,0,0,0,0,0,0,0,0,0,1,25.8,1563.95,0.0,0,510.2600000000001,2074.21,6201,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,47,1,1,0,1,1.0,14,1,31.7,1,0,0,0,0,0,0,0,0,0,0,0,25.55,372.45,0.0,0,443.8,816.25,2080,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,35,1,1,0,1,2.0,34,0,0.0,0,1,63,0,0,1,1,1,0,0,1,1,44.85,1442.6,0.0,0,0.0,1442.6,5569,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,44,1,1,0,1,7.5,38,1,33.1,1,0,0,0,0,0,0,0,0,0,0,0,25.05,963.95,0.0,0,1257.8,2221.75,3772,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
0,46,1,0,0,1,7.0,70,1,19.1,0,1,21,1,1,1,1,0,1,1,1,0,74.1,5222.3,0.0,0,1337.0,6559.3,6325,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,33,1,1,0,1,3.0,37,1,1.08,1,1,16,0,1,0,0,1,0,0,1,1,88.8,3340.55,0.0,0,39.96,3380.51,3746,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,47,1,0,0,0,0.0,62,1,14.05,0,1,25,1,0,1,1,0,1,1,1,0,71.4,4487.3,0.0,0,871.1,5358.400000000001,5327,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,27,0,0,0,0,0.0,36,1,42.51,0,1,52,1,0,1,1,1,1,1,0,1,79.2,2854.95,0.0,0,1530.36,4425.31,4830,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,36,0,0,0,0,0.0,44,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,20.4,905.55,0.0,0,61.6,967.15,2404,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,44,1,0,0,1,7.0,72,1,6.58,1,1,7,1,0,1,0,1,1,1,1,1,105.0,7589.8,0.0,0,473.76,8063.56,5678,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,59,0,0,0,0,0.0,13,0,0.0,0,1,7,1,0,0,0,0,0,0,1,1,30.85,394.1,0.0,0,0.0,394.1,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,1,0,0,1,7.0,15,1,34.63,0,0,0,0,0,0,0,0,0,0,0,0,20.55,295.95,0.0,0,519.45,815.4000000000001,3009,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0,57,0,0,0,0,0.0,65,1,41.74,0,1,17,1,1,1,1,1,1,1,1,1,84.85,5459.2,0.0,0,2713.1,8172.299999999999,5434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,54,1,0,0,1,7.0,12,0,0.0,0,1,27,1,0,0,1,0,0,0,1,0,33.15,444.75,0.0,0,0.0,444.75,3882,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,55,1,0,0,1,7.5,72,1,5.32,1,1,5,1,1,1,1,1,1,1,0,1,92.0,6782.15,0.0,0,383.04,7175.19,5883,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,23,1,0,0,1,3.0,72,1,44.92,1,1,63,1,1,1,1,1,1,1,1,0,89.8,6510.45,0.0,0,2871.9325,9744.69,5762,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,57,1,1,0,1,7.5,72,1,12.29,1,1,24,1,1,1,1,1,1,1,1,1,115.8,8476.5,0.0,0,884.8799999999999,9361.38,5841,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,63,0,0,0,0,0.0,52,1,32.02,1,1,28,1,1,0,1,1,1,1,1,1,85.15,4461.85,0.0,0,1665.0400000000002,6126.89,4322,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,50,0,0,0,0,0.0,2,1,40.25,1,0,0,0,0,0,0,0,0,0,0,0,24.85,62.0,0.0,0,80.5,142.5,5983,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,63,0,0,0,0,0.0,5,1,8.32,0,1,22,1,0,0,1,1,0,0,1,1,64.35,352.65,0.0,0,41.6,394.25,4771,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,32,0,0,0,0,0.0,68,1,48.41,0,0,0,0,0,0,0,0,0,0,0,0,20.5,1424.9,0.0,0,2871.9325,4716.78,4201,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,22,0,0,0,0,0.0,72,1,48.36,1,1,63,1,1,0,1,1,1,1,0,0,86.05,6309.65,0.0,0,2871.9325,9811.57,5965,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,59,1,0,0,1,7.5,66,1,37.38,1,1,8,1,1,0,1,0,0,0,1,0,89.0,5898.6,0.0,0,2467.0800000000004,8365.68,4488,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,52,1,0,0,1,7.5,72,0,0.0,0,1,18,1,1,1,1,1,1,1,1,1,64.8,4719.75,0.0,0,0.0,4719.75,4036,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,63,0,0,0,0,0.0,26,1,45.7,0,0,0,0,0,0,0,0,0,0,0,0,19.8,457.3,0.0,0,1188.2,1645.5,5823,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1,53,1,1,0,1,2.0,64,1,30.82,1,1,11,1,0,1,0,0,1,1,1,0,93.4,5822.3,0.0,0,1972.48,7794.780000000001,6249,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,61,1,0,0,1,6.0,62,0,0.0,0,1,4,0,0,0,1,1,0,0,1,1,39.0,2337.45,0.0,0,0.0,2337.45,4987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,44,0,0,0,0,0.0,5,1,24.61,0,0,0,0,0,0,0,0,0,0,0,1,20.5,104.3,0.0,0,123.05,227.35,5263,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,44,0,1,0,0,0.0,3,1,33.87,1,0,0,0,0,0,0,0,0,0,0,1,26.4,121.25,0.0,0,101.61,222.86,4315,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,32,1,0,0,1,1.0,72,1,25.48,1,1,3,1,0,1,1,1,0,0,1,1,98.2,7015.9,0.0,0,1834.56,8850.46,4332,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,26,1,1,0,1,1.0,57,1,4.18,0,1,63,0,1,1,0,1,1,1,1,1,97.55,5598.0,0.0,0,238.26,5836.26,5833,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,63,0,1,0,0,0.0,66,1,37.94,0,0,0,0,0,0,0,0,0,0,0,0,19.95,1269.1,0.0,0,2504.04,3773.14,6382,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,33,0,1,0,0,0.0,45,1,23.54,1,1,12,0,0,1,0,1,1,1,1,0,99.7,4634.35,0.0,0,1059.3,5693.650000000001,3333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,25,0,0,0,0,0.0,3,0,0.0,0,1,46,0,0,0,0,1,0,0,1,1,34.8,113.95,0.0,0,0.0,113.95,2496,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,48,0,0,0,0,0.0,51,0,0.0,0,1,10,1,0,1,1,1,1,1,1,0,60.15,3077.0,0.0,0,0.0,3077.0,5404,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,29,0,0,0,0,0.0,60,1,37.95,1,1,27,1,0,1,1,0,0,0,0,0,64.75,4039.5,0.0,0,2277.0,6436.5,6408,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,62,0,0,0,0,0.0,33,1,5.91,1,1,5,0,1,0,0,0,0,0,1,1,54.65,1665.2,0.0,0,195.03,1860.23,5201,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,39,1,0,0,1,1.0,67,1,35.03,1,1,23,1,0,1,1,1,1,1,1,1,111.25,7511.65,0.0,0,2347.01,9858.66,5649,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,19,1,0,0,1,1.0,49,0,0.0,0,1,63,1,0,0,1,0,0,0,1,1,35.8,1782.0,0.0,0,0.0,1782.0,4865,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,42,0,0,0,0,0.0,1,1,3.23,0,0,0,0,0,0,0,0,0,0,0,1,20.05,20.05,0.0,0,3.23,23.28,5368,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,23,1,1,0,1,1.0,37,1,43.01,0,1,51,0,0,0,0,1,1,1,1,0,91.2,3247.55,0.0,0,1591.37,4838.92,5263,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
